,company_id,company_name,last_year_of_employment,location,job_type,job_level,department,job_title,equal_opportunity,leadership_female_representation,women_management_opportunities,maternity_adoptive_leave,family_growth_support,paid_time_off,flexible_work_hours,ability_to_telecommute,salary_satisfaction,sponsorship_or_mentorship_program,learning_opportunities,wellness_initiatives,employer_responsiveness,people_you_work_with,social_activities_environment,overall_satisfaction,asked_pay_raise_last_12_months,think_pt_buiz_doing_enough_to_address_gender_pay_gap,think_gov_doing_enough_to_address_gender_pay_gap,confidence_in_ability_to_negotiate_salary,sex_orientation,gender,marital_status,children,education,salary,opportunity,family,schedule_flex,enrichment,culture
3629,3629,CMS-Helmets,2020,Évora,Other,Early Career,Production,Account Officer,4.0183422626509815,5,7,2.0,7,3.0,5.0,6,2.0,10,4.0,4.0,6,1.0,7,4.84,0,1,0,1.0,Heterosexual,Female,0,1,0,21258.25,5.34,4.5,4.67,5.0,4.67
3630,3630,CMS-Helmets,2015,Castelo Branco,Full-time,Senior-Level,Other,Lineman,2.8055658163785204,8,5,5.0,4,4.0,2.0,5,2.0,7,5.0,4.0,8,4.0,6,4.79,1,1,0,3.0,Gay/Lesbian,Female,1,0,1,26246.84,5.27,4.5,3.67,4.5,6.0
3631,3631,SAPO,2018,Lisboa,Full-time,Early Career,Business Development,Quality Control Technician,3.3749172847571107,5,6,5.0,5,5.0,2.0,4,2.0,7,5.0,3.0,8,3.0,4,4.54,2,0,0,3.0,Heterosexual,Other,0,1,2,9829.94,4.79,5.0,3.67,4.25,5.0
3632,3632,Sonae,2001,Castelo Branco,Other,Executive,Human Resources,QA Engineer,3.0044802671994684,4,3,3.0,7,4.0,3.0,3,3.0,8,4.0,1.0,7,2.0,5,4.07,1,1,1,4.0,Gay/Lesbian,Female,0,1,2,27716.89,3.33,5.0,3.33,4.0,4.67
3633,3633,Galp Energia,2020,Portalegre,Temporary,Executive,Other,Customer Service Representative,1.623093544832602,7,6,3.0,5,1.0,3.0,5,4.0,8,2.0,2.0,4,2.0,6,3.97,2,0,1,4.0,Gay/Lesbian,Male,0,1,2,28237.23,4.87,4.0,3.0,4.0,4.0
3634,3634,Conservas Ramirez,2020,Leiria,Part-time,Senior-Level,Management,Accounts Receivable,2.7908157100031454,5,6,4.0,4,3.0,3.0,3,3.0,3,2.0,1.0,5,2.0,5,3.57,0,0,0,2.0,Other,Female,0,1,2,11036.05,4.6,4.0,3.0,2.25,4.0
3635,3635,Continente,2008,Portalegre,Temporary,Senior-Level,Research & Development,Music Teacher,4.45076782229527,4,3,2.0,10,2.0,2.0,7,4.0,6,3.0,3.0,7,5.0,5,4.63,1,0,0,3.0,Heterosexual,Non-Binary,1,0,2,17807.77,3.82,6.0,3.67,4.0,5.67
3636,3636,NOS,2020,Setúbal,Temporary,Senior-Level,Legal,Health Educator,1.915199540393993,6,7,3.0,8,2.0,2.0,8,3.0,5,4.0,3.0,6,3.0,5,4.58,2,1,0,4.0,Other,Other,1,1,0,30319.54,4.97,5.5,4.0,3.75,4.67
3637,3637,Semapa,2020,Madeira,Other,Mid-Level,Production,Purchasing Assistant,1.9965156457807751,8,5,4.0,5,3.0,3.0,5,3.0,10,3.0,4.0,3,3.0,3,4.23,0,0,1,3.0,Gay/Lesbian,Female,0,0,2,28930.26,5.0,4.5,3.67,5.0,3.0
3638,3638,The Navigator Company,2013,Setúbal,Other,Executive,Communications,Credit Controller,0.0,3,5,4.0,5,2.0,5.0,8,2.0,7,3.0,2.0,3,3.0,5,3.87,0,0,1,1.0,Other,Female,0,1,0,10671.55,2.67,4.5,5.0,3.5,3.67
3639,3639,Biotecnol,2018,Porto,Other,Executive,Communications,Real Estate Assistant,2.985826815927415,4,4,1.0,8,2.0,3.0,8,3.0,4,3.0,3.0,5,4.0,4,4.01,1,1,1,2.0,Bisexual,Male,1,0,2,32900.44,3.66,4.5,4.33,3.25,4.33
3640,3640,Chipidea,2003,Madeira,Internship,Early Career,Engineering,Medical Assistant,2.6134237168449324,3,6,3.0,9,2.0,4.0,4,3.0,5,2.0,4.0,6,2.0,6,4.27,1,1,0,3.0,Gay/Lesbian,Male,1,0,2,24725.56,3.87,6.0,3.33,3.5,4.67
3641,3641,Mota-Engil,2001,Castelo Branco,Temporary,Early Career,Tech,Dog Groomer,0.0,6,5,4.0,7,2.0,2.0,7,4.0,7,5.0,2.0,6,3.0,5,4.4,2,0,0,2.0,Gay/Lesbian,Female,0,0,1,22140.62,3.67,5.5,3.67,4.5,4.67
3642,3642,Unicer Brewery,2020,Vila Real,Temporary,Executive,Product,Cable Technician,3.1138650435403754,4,6,3.0,10,3.0,3.0,8,4.0,7,2.0,3.0,7,3.0,6,4.97,2,1,1,1.0,Heterosexual,Female,1,1,1,10282.06,4.37,6.5,4.67,4.0,5.33
3643,3643,Vista Alegre,2005,Porto,Part-time,Senior-Level,Accounting & Finance,Service Associate,2.7461602540409613,4,8,2.0,5,3.0,4.0,8,2.0,5,2.0,3.0,5,4.0,7,4.35,0,1,1,4.0,Heterosexual,Male,1,0,1,18863.47,4.92,3.5,5.0,3.0,5.33
3644,3644,TAP Air Portugal,2001,Coimbra,Internship,Mid-Level,Customer Service,Executive Producer,2.843189650938154,7,7,3.0,6,3.0,4.0,6,3.0,7,3.0,4.0,8,3.0,5,4.8,0,0,1,4.0,Heterosexual,Female,0,0,1,21713.25,5.61,4.5,4.33,4.25,5.33
3645,3645,Altri,2012,Viseu,Full-time,Mid-Level,Sales,Sales Manager,2.9714584350941506,5,6,3.0,4,3.0,3.0,5,4.0,7,2.0,3.0,5,4.0,6,4.17,1,1,1,4.0,Heterosexual,Non-Binary,0,0,2,20507.05,4.66,3.5,3.67,4.0,5.0
3646,3646,Galp Energia,2020,Setúbal,Contract,Executive,Business Intelligence,Solutions Engineer,2.3470996042234056,6,6,2.0,6,3.0,4.0,7,2.0,6,3.0,2.0,6,5.0,5,4.41,0,1,0,3.0,Other,Male,1,0,0,12301.17,4.78,4.0,4.67,3.25,5.33
3647,3647,The Navigator Company,2010,Leiria,Other,Early Career,Marketing,Visual Designer,3.1867547993639445,8,4,3.0,9,1.0,3.0,6,3.0,7,2.0,1.0,6,3.0,7,4.59,0,1,1,3.0,Bisexual,Male,1,1,0,27002.54,5.06,6.0,3.33,3.25,5.33
3648,3648,CMS-Helmets,2020,Castelo Branco,Part-time,Mid-Level,Accounting & Finance,Fleet Manager,1.5059936474411615,3,8,3.0,4,4.0,3.0,6,5.0,6,1.0,1.0,8,2.0,6,4.12,0,1,0,3.0,Heterosexual,Male,1,0,0,25143.92,4.17,3.5,4.33,3.25,5.33
3649,3649,Delta Cafés,2020,Santarém,Contract,Senior-Level,Customer Service,Sales Assistant,1.3064003854449993,9,4,3.0,6,4.0,4.0,9,4.0,6,3.0,2.0,5,3.0,5,4.6,1,1,1,2.0,Heterosexual,Male,0,1,1,28180.53,4.77,4.5,5.67,3.75,4.33
3650,3650,Carris,2015,Castelo Branco,Internship,Early Career,Design,IT Project Manager,3.5413102945186132,10,10,4.0,4,4.0,2.0,8,3.0,3,2.0,4.0,9,3.0,4,4.97,1,0,0,3.0,Heterosexual,Male,1,1,1,19307.73,7.85,4.0,4.67,3.0,5.33
3651,3651,Rádio e Televisão de Portugal,2018,Braga,Other,Mid-Level,Design,Prep Cook,2.547408360620134,7,5,2.0,6,3.0,3.0,8,3.0,5,1.0,3.0,7,3.0,5,4.3,1,1,1,5.0,Heterosexual,Female,1,1,0,1757.39,4.85,4.0,4.67,3.0,5.0
3652,3652,Mota-Engil,2020,Leiria,Part-time,Early Career,IT,Solution Architect,4.157982842888355,6,4,1.0,4,3.0,2.0,4,3.0,6,3.0,3.0,4,2.0,3,3.39,0,0,1,3.0,Heterosexual,Female,1,0,2,19512.64,4.72,2.5,3.0,3.75,3.0
3653,3653,Tupam editores,2020,Viseu,Temporary,Early Career,Admin,Software Engineer,3.6585145241560983,9,5,0.0,5,5.0,3.0,8,2.0,7,5.0,0.0,4,2.0,7,4.31,0,0,0,1.0,Heterosexual,Female,1,0,0,21049.99,5.89,2.5,5.33,3.5,4.33
3654,3654,Impresa,2005,Vila Real,Contract,Mid-Level,Customer Service,Nursing Manager,1.8233502882234105,7,5,4.0,6,2.0,3.0,6,2.0,9,3.0,2.0,5,3.0,5,4.32,2,0,1,3.0,Gay/Lesbian,Female,1,0,1,7615.12,4.61,5.0,3.67,4.0,4.33
3655,3655,Grupo José de Mello,2020,Portalegre,Contract,Executive,IT,Graphic Designer,3.7130865045964914,4,3,5.0,5,4.0,3.0,7,5.0,7,2.0,2.0,7,2.0,7,4.51,1,1,1,4.0,Heterosexual,Male,0,0,2,25917.52,3.57,5.0,4.67,4.0,5.33
3656,3656,Tranquilidade,2014,Portalegre,Temporary,Mid-Level,Research & Development,Office Assistant,2.6560033399151894,3,4,4.0,5,3.0,3.0,7,2.0,8,1.0,5.0,4,2.0,7,4.08,2,1,0,4.0,Heterosexual,Non-Binary,0,1,0,4106.65,3.22,4.5,4.33,4.0,4.33
3657,3657,Carris,2015,Évora,Temporary,Executive,Customer Service,Sales Clerk,0.0,5,6,4.0,6,3.0,2.0,7,4.0,5,3.0,2.0,4,3.0,6,4.1,0,0,0,4.0,Heterosexual,Female,1,0,0,24581.43,3.67,5.0,4.0,3.5,4.33
3658,3658,Novo Banco,2020,Guarda,Part-time,Senior-Level,Admin,exercise physiologist,4.049740886971407,6,6,2.0,5,2.0,4.0,6,3.0,5,4.0,1.0,6,3.0,7,4.29,2,1,1,4.0,Gay/Lesbian,Female,1,1,1,16630.7,5.35,3.5,4.0,3.25,5.33
3659,3659,Uniplaces,2017,Lisboa,Temporary,Senior-Level,Business Development,Portfolio Manager,2.9322832427072076,6,6,4.0,6,3.0,1.0,7,5.0,9,3.0,3.0,5,2.0,9,4.8,1,1,1,2.0,Heterosexual,Female,1,0,0,15276.39,4.98,5.0,3.67,5.0,5.33
3660,3660,Pingo Doce,2020,Aveiro,Full-time,Senior-Level,Business Development,Telemarketer,3.2751789412241465,5,7,2.0,10,3.0,3.0,7,2.0,9,2.0,3.0,6,4.0,5,4.88,0,1,0,3.0,Gay/Lesbian,Male,1,1,1,34890.75,5.09,6.0,4.33,4.0,5.0
3661,3661,Semapa,2020,Bragança,Part-time,Mid-Level,Communications,Legal Assistant,3.6924371049718774,6,8,4.0,5,4.0,2.0,4,2.0,9,3.0,3.0,5,3.0,6,4.53,0,1,0,2.0,Gay/Lesbian,Female,0,0,1,26814.86,5.9,4.5,3.33,4.25,4.67
3662,3662,Novabase,2020,Coimbra,Internship,Senior-Level,Customer Service,Quality Manager,3.0696263627444633,9,7,4.0,4,3.0,3.0,8,3.0,8,2.0,3.0,5,1.0,9,4.81,0,1,0,2.0,Gay/Lesbian,Male,0,0,2,18955.43,6.36,4.0,4.67,4.0,5.0
3663,3663,Tranquilidade,2020,Faro,Temporary,Mid-Level,Engineering,Product Engineer,2.971036082178728,8,6,0.0,8,4.0,4.0,5,3.0,6,3.0,1.0,8,2.0,9,4.71,2,0,1,3.0,Heterosexual,Other,1,0,0,18303.32,5.66,4.0,4.33,3.25,6.33
3664,3664,Biotecnol,2010,Vila Real,Internship,Senior-Level,Accounting & Finance,Engagement Manager,4.29415511770091,7,3,3.0,6,4.0,3.0,5,3.0,6,3.0,3.0,7,4.0,4,4.4,1,0,1,4.0,Heterosexual,Female,0,0,1,14272.98,4.76,4.5,4.0,3.75,5.0
3665,3665,SAPO,2020,Viseu,Contract,Executive,Sales,Medical Assistant,2.0890475960488564,7,6,4.0,5,3.0,4.0,6,3.0,6,2.0,2.0,6,2.0,5,4.29,0,1,1,3.0,Other,Male,0,1,0,26874.79,5.03,4.5,4.33,3.25,4.33
3666,3666,Biotecnol,2020,Braga,Internship,Early Career,Admin,Materials Manager,3.7737725231500527,7,5,4.0,4,3.0,2.0,8,2.0,7,4.0,4.0,4,3.0,4,4.3,1,1,1,3.0,Gay/Lesbian,Female,1,0,0,19505.4,5.26,4.0,4.33,4.25,3.67
3667,3667,Chipidea,2014,Porto,Full-time,Executive,Business Intelligence,Sales Agent,1.538714493715797,6,8,3.0,7,2.0,2.0,8,2.0,7,4.0,3.0,4,3.0,4,4.37,1,1,1,1.0,Gay/Lesbian,Male,1,0,1,12675.67,5.18,5.0,4.0,4.0,3.67
3668,3668,Cimpor,2020,Aveiro,Contract,Executive,Sales,Design Engineer,0.5785577429345374,8,6,3.0,6,4.0,2.0,7,3.0,9,0.0,3.0,3,1.0,5,4.09,0,1,1,4.0,Heterosexual,Male,0,0,1,7936.9,4.86,4.5,4.33,3.75,3.0
3669,3669,Media Capital,2009,Leiria,Other,Mid-Level,Communications,Executive Chef,3.2392259072088017,4,4,3.0,6,1.0,1.0,4,4.0,4,3.0,2.0,6,4.0,9,3.97,1,1,0,3.0,Heterosexual,Female,0,0,1,13063.05,3.75,4.5,2.0,3.25,6.33
3670,3670,Cofina,2014,Lisboa,Internship,Early Career,Tech,Driver,2.6544515915812488,6,5,4.0,4,2.0,3.0,4,1.0,6,2.0,4.0,7,4.0,6,4.09,2,1,1,1.0,Heterosexual,Female,1,1,1,25381.39,4.55,4.0,3.0,3.25,5.67
3671,3671,Rádio e Televisão de Portugal,2002,Guarda,Contract,Executive,Sales,Marketing Analyst,3.0925779506589954,10,8,2.0,5,4.0,3.0,5,2.0,4,4.0,2.0,5,2.0,6,4.37,0,1,0,1.0,Heterosexual,Non-Binary,0,1,0,9596.24,7.03,3.5,4.0,3.0,4.33
3672,3672,Montepio,2009,Bragança,Full-time,Early Career,Admin,Team Leader,1.2370746258070802,8,12,1.0,6,3.0,1.0,5,2.0,7,3.0,2.0,7,4.0,5,4.48,2,0,1,3.0,Heterosexual,Male,1,1,1,20546.67,7.08,3.5,3.0,3.5,5.33
3673,3673,Sonae,2002,Madeira,Other,Executive,Engineering,Technical Support Specialist,3.662339769826278,3,5,3.0,6,5.0,3.0,6,2.0,5,4.0,2.0,5,2.0,9,4.33,0,0,0,3.0,Heterosexual,Other,0,1,0,7379.48,3.89,4.5,4.67,3.25,5.33
3674,3674,Simoldes,2020,Beja,Other,Early Career,Business Development,Research Analyst,3.7185356520664303,5,6,5.0,3,3.0,4.0,7,2.0,3,5.0,3.0,5,4.0,4,4.23,0,0,0,4.0,Gay/Lesbian,Female,1,0,2,21196.14,4.91,4.0,4.67,3.25,4.33
3675,3675,Churchill's Port,2020,Guarda,Contract,Early Career,Human Resources,Licensed Practical Nurse,4.384930211922013,7,6,4.0,3,5.0,3.0,5,2.0,7,2.0,2.0,5,3.0,8,4.44,0,1,0,1.0,Heterosexual,Female,1,0,2,8982.62,5.79,3.5,4.33,3.25,5.33
3676,3676,Fábrica Nacional de Munições de Armas Ligeiras,2020,Santarém,Other,Senior-Level,Production,Sales Support,2.5791967624167316,7,5,0.0,5,5.0,2.0,6,2.0,8,5.0,3.0,7,3.0,4,4.17,0,0,1,5.0,Other,Female,0,1,2,25620.28,4.86,2.5,4.33,4.5,4.67
3677,3677,Iberomoldes,2020,Aveiro,Full-time,Senior-Level,Research & Development,Assistant Manager,3.896410819799725,7,5,2.0,5,2.0,3.0,6,4.0,7,2.0,4.0,5,3.0,7,4.34,1,1,0,3.0,Heterosexual,Male,1,0,2,20394.61,5.3,3.5,3.67,4.25,5.0
3678,3678,CMS-Helmets,2000,Portalegre,Internship,Senior-Level,Sales,Valet,3.571446721023971,6,5,3.0,8,3.0,2.0,5,3.0,3,2.0,3.0,4,5.0,10,4.55,2,0,0,5.0,Other,Female,1,0,0,6304.92,4.86,5.5,3.33,2.75,6.33
3679,3679,EFACEC,2020,Évora,Contract,Early Career,Human Resources,File Clerk,2.293321667494885,3,8,2.0,8,2.0,3.0,6,4.0,10,3.0,2.0,6,4.0,7,4.7,0,0,1,4.0,Heterosexual,Male,0,1,2,15655.31,4.43,5.0,3.67,4.75,5.67
3680,3680,Montepio,2003,Bragança,Internship,Senior-Level,Sales,Geologist,1.9647195623668388,5,7,3.0,7,2.0,3.0,7,2.0,8,3.0,3.0,5,3.0,6,4.46,0,1,1,3.0,Other,Male,1,1,0,15210.81,4.65,5.0,4.0,4.0,4.67
3681,3681,Televisão Independente,2019,Setúbal,Internship,Early Career,Business Intelligence,Bartender,2.7011061187850003,4,8,3.0,6,1.0,3.0,5,4.0,8,2.0,3.0,8,3.0,8,4.6,1,0,1,1.0,Heterosexual,Male,1,1,0,19235.94,4.9,4.5,3.0,4.25,6.33
3682,3682,Bial,2020,Açores,Temporary,Early Career,Operations,Loan Processor,3.8169181765687896,5,18,2.0,4,5.0,3.0,6,2.0,4,3.0,3.0,7,2.0,4,4.79,2,0,0,3.0,Heterosexual,Other,0,0,0,21528.68,8.94,3.0,4.67,3.0,4.33
3683,3683,Conservas Ramirez,2002,Viseu,Other,Senior-Level,Sales,Prep Cook,1.7783684594845202,5,5,3.0,6,4.0,4.0,8,5.0,8,1.0,4.0,5,5.0,9,4.92,2,1,1,2.0,Heterosexual,Female,0,1,0,32784.23,3.93,4.5,5.33,4.5,6.33
3684,3684,CMS-Helmets,2015,Castelo Branco,Part-time,Executive,Engineering,Registered Nurse Case Manager,3.570325112897789,6,7,5.0,7,2.0,2.0,6,2.0,7,2.0,2.0,4,3.0,5,4.42,2,1,1,0.0,Gay/Lesbian,Female,1,1,0,25647.5,5.52,6.0,3.33,3.25,4.0
3685,3685,Martifer,2020,Coimbra,Other,Executive,Business Intelligence,Loan Processor,1.5694706462210055,7,7,5.0,5,3.0,1.0,5,5.0,7,4.0,2.0,5,3.0,7,4.54,2,0,0,5.0,Other,Male,1,1,0,24792.95,5.19,5.0,3.0,4.5,5.0
3686,3686,Move Interactive,2020,Lisboa,Contract,Early Career,Management,Pricing Analyst,2.6936826923115667,6,4,2.0,5,3.0,5.0,6,3.0,7,4.0,4.0,7,4.0,8,4.65,0,1,0,4.0,Bisexual,Male,0,1,2,17099.37,4.23,3.5,4.67,4.5,6.33
3687,3687,Media Capital,2020,Évora,Temporary,Senior-Level,Production,Commercial Manager,1.4284225871710323,6,10,3.0,8,3.0,5.0,8,3.0,7,3.0,4.0,10,1.0,8,5.44,1,1,1,4.0,Bisexual,Male,0,1,1,10863.81,5.81,5.5,5.33,4.25,6.33
3688,3688,Martifer,2020,Madeira,Other,Executive,Research & Development,Service Technician,0.9429800114030016,6,7,3.0,6,1.0,2.0,7,2.0,4,2.0,3.0,5,3.0,7,4.05,2,1,1,3.0,Other,Non-Binary,0,0,1,13921.7,4.65,4.5,3.33,2.75,5.0
3689,3689,Soares da Costa,2011,Lisboa,Other,Early Career,Engineering,Operations Assistant,2.620985576200824,6,4,2.0,7,2.0,3.0,4,4.0,5,2.0,5.0,8,2.0,4,4.08,0,1,1,4.0,Gay/Lesbian,Male,0,0,0,21533.22,4.21,4.5,3.0,4.0,4.67
3690,3690,Unicer Brewery,2020,Guarda,Internship,Executive,Sales,Technical Support Specialist,3.901314851202172,8,3,3.0,6,2.0,2.0,4,3.0,8,4.0,2.0,5,5.0,6,4.34,1,0,1,3.0,Gay/Lesbian,Female,0,0,0,10578.95,4.97,4.5,2.67,4.25,5.33
3691,3691,MEO,2020,Faro,Contract,Senior-Level,Product,Information Security Analyst,3.935619336795459,4,9,5.0,7,3.0,2.0,10,3.0,5,5.0,3.0,5,2.0,8,5.13,0,1,0,3.0,Bisexual,Female,0,0,2,31431.43,5.65,6.0,5.0,4.0,5.0
3692,3692,Iberomoldes,2020,Madeira,Full-time,Executive,Human Resources,Software Engineer,3.686614293828015,5,4,2.0,10,4.0,4.0,5,3.0,5,3.0,3.0,4,3.0,7,4.55,1,1,1,3.0,Heterosexual,Male,0,0,0,12996.3,4.23,6.0,4.33,3.5,4.67
3693,3693,Delta Cafés,2009,Madeira,Part-time,Mid-Level,Accounting & Finance,Project Analyst,3.6452506294169007,5,6,2.0,5,4.0,4.0,5,5.0,6,4.0,3.0,4,3.0,6,4.31,2,0,1,5.0,Heterosexual,Non-Binary,1,1,1,31506.61,4.88,3.5,4.33,4.5,4.33
3694,3694,Bial,2020,Castelo Branco,Other,Early Career,Legal,Communications Manager,3.900358603533105,5,5,3.0,6,4.0,2.0,6,3.0,5,2.0,3.0,5,3.0,8,4.34,0,1,1,4.0,Heterosexual,Male,1,0,0,20182.01,4.63,4.5,4.0,3.25,5.33
3695,3695,UMM,2015,Lisboa,Other,Early Career,Management,Nuclear Medicine Technologist,2.0769399480773973,6,4,4.0,4,4.0,4.0,5,5.0,7,3.0,2.0,4,3.0,6,4.19,1,1,1,3.0,Heterosexual,Male,1,0,2,21172.71,4.03,4.0,4.33,4.25,4.33
3696,3696,Carris,2003,Viana do Castelo,Other,Early Career,Design,Operations Assistant,2.0419089364222858,6,6,2.0,5,3.0,2.0,7,2.0,5,3.0,4.0,6,5.0,3,4.07,2,1,1,4.0,Gay/Lesbian,Other,0,1,0,22785.32,4.68,3.5,4.0,3.5,4.67
3697,3697,TAP Air Portugal,2020,Évora,Full-time,Mid-Level,Marketing,Retail Associate,4.61229427503754,7,6,2.0,5,4.0,1.0,8,3.0,5,4.0,3.0,7,1.0,10,4.69,2,0,1,3.0,Heterosexual,Female,0,0,0,22279.39,5.87,3.5,4.33,3.75,6.0
3698,3698,Continente,2020,Viseu,Temporary,Senior-Level,Business Development,Driver,3.094391441767657,4,5,3.0,10,2.0,3.0,5,3.0,4,2.0,0.0,5,3.0,5,4.09,2,0,0,3.0,Heterosexual,Male,0,1,2,17508.93,4.03,6.5,3.33,2.25,4.33
3699,3699,Cofina,2020,Beja,Part-time,Executive,Design,Data Scientist,3.678168263272706,9,5,2.0,5,3.0,2.0,5,3.0,4,3.0,3.0,6,2.0,10,4.39,2,1,0,3.0,Heterosexual,Male,1,1,1,0.0,5.89,3.5,3.33,3.25,6.0
3700,3700,Televisão Independente,2000,Faro,Full-time,Senior-Level,Legal,Baker,3.918099156054102,7,5,2.0,6,3.0,5.0,6,3.0,4,0.0,4.0,3,3.0,5,4.08,0,1,1,3.0,Heterosexual,Female,1,0,1,10504.45,5.31,4.0,4.67,2.75,3.67
3701,3701,MEO,2020,Porto,Contract,Executive,Design,Technical Engineer,3.0960375303511847,4,4,2.0,8,3.0,3.0,4,1.0,4,2.0,3.0,7,3.0,6,3.97,2,0,0,2.0,Heterosexual,Non-Binary,1,0,2,31912.25,3.7,5.0,3.33,2.5,5.33
3702,3702,Renova,2020,Vila Real,Temporary,Senior-Level,Production,Actor,3.014029098609664,8,4,3.0,6,3.0,4.0,6,4.0,6,3.0,2.0,6,2.0,12,4.85,0,1,1,3.0,Heterosexual,Male,0,1,2,25990.05,5.0,4.5,4.33,3.75,6.67
3703,3703,EFACEC,2002,Porto,Full-time,Early Career,Tech,Event Manager,2.7456646455299034,6,3,3.0,6,4.0,1.0,6,2.0,8,4.0,4.0,5,2.0,5,4.12,1,0,0,3.0,Heterosexual,Female,0,1,0,18898.38,3.92,4.5,3.67,4.5,4.0
3704,3704,Televisão Independente,2007,Lisboa,Part-time,Executive,Engineering,Dental Assistant,3.2651222722607787,3,5,4.0,7,1.0,4.0,6,3.0,8,4.0,4.0,6,4.0,6,4.6,2,0,0,1.0,Bisexual,Female,0,0,0,19170.88,3.76,5.5,3.67,4.75,5.33
3705,3705,Banco Comercial Português,2020,Setúbal,Internship,Senior-Level,IT,Paraprofessional,3.1776579561158416,7,5,4.0,4,4.0,3.0,4,4.0,6,2.0,4.0,4,3.0,5,4.15,0,0,1,3.0,Heterosexual,Female,1,0,1,21917.26,5.06,4.0,3.67,4.0,4.0
3706,3706,Tabaqueira,2020,Viseu,Other,Senior-Level,Management,Receiver,2.7338848308110437,5,5,3.0,6,4.0,2.0,9,4.0,3,3.0,3.0,7,4.0,5,4.46,0,1,0,4.0,Heterosexual,Male,1,0,0,0.0,4.24,4.5,5.0,3.25,5.33
3707,3707,Sonae,2011,Coimbra,Internship,Mid-Level,Business Intelligence,Nuclear Medicine Technologist,3.9062312660227883,8,4,2.0,6,2.0,2.0,5,2.0,4,5.0,5.0,3,4.0,11,4.46,0,1,1,5.0,Heterosexual,Male,0,0,0,9564.77,5.3,4.0,3.0,4.0,6.0
3708,3708,Renova,2020,Setúbal,Other,Executive,Customer Service,Teaching Assistant,2.6579453765670156,8,7,3.0,8,3.0,1.0,4,4.0,7,3.0,3.0,6,4.0,5,4.66,2,1,0,3.0,Heterosexual,Female,1,1,0,30243.12,5.89,5.5,2.67,4.25,5.0
3709,3709,Soares da Costa,2002,Faro,Temporary,Senior-Level,Human Resources,Psychiatrist,2.1860774821133306,8,4,2.0,4,1.0,3.0,9,2.0,5,2.0,4.0,6,4.0,5,4.06,0,0,1,3.0,Bisexual,Female,1,1,2,12740.56,4.73,3.0,4.33,3.25,5.0
3710,3710,"CTT Correios de Portugal, S.A. (CTT)",2020,Santarém,Internship,Executive,Product,Bartender,3.9885098096628555,5,5,3.0,6,3.0,3.0,4,3.0,4,3.0,3.0,6,4.0,5,4.15,1,0,0,3.0,Bisexual,Male,0,1,0,15603.37,4.66,4.5,3.33,3.25,5.0
3711,3711,TIMWE,2020,Viseu,Contract,Mid-Level,Design,Restaurant Manager,3.7032562182853517,3,5,2.0,6,2.0,3.0,6,0.0,4,4.0,2.0,4,3.0,3,3.48,2,1,1,3.0,Heterosexual,Male,0,0,1,9272.87,3.9,4.0,3.67,2.5,3.33
3712,3712,Caixa Geral de Depósitos,2006,Viseu,Temporary,Mid-Level,Business Development,Logistics Analyst,2.1586857233267724,7,5,3.0,8,3.0,2.0,10,-0.0,8,4.0,4.0,4,2.0,5,4.58,2,1,1,0.0,Other,Female,0,1,2,22549.84,4.72,5.5,5.0,4.0,3.67
3713,3713,Tabaqueira,2020,Santarém,Temporary,Mid-Level,Marketing,Surgical Technologist,4.326147054556799,9,5,4.0,8,5.0,1.0,7,3.0,7,3.0,5.0,5,3.0,5,5.05,2,1,0,3.0,Heterosexual,Male,1,1,1,22357.3,6.11,6.0,4.33,4.5,4.33
3714,3714,Tranquilidade,2014,Vila Real,Part-time,Mid-Level,Engineering,Market Manager,2.1279847919986787,8,6,4.0,5,3.0,1.0,7,3.0,7,1.0,3.0,7,3.0,5,4.41,2,1,1,5.0,Bisexual,Non-Binary,1,0,2,15843.41,5.38,4.5,3.67,3.5,5.0
3715,3715,The Navigator Company,2020,Faro,Temporary,Mid-Level,Operations,Biomedical Equipment Technician,2.848299726502136,7,5,3.0,7,4.0,3.0,7,3.0,4,2.0,2.0,4,3.0,4,4.21,0,1,0,3.0,Gay/Lesbian,Non-Binary,0,0,2,14345.18,4.95,5.0,4.67,2.75,3.67
3716,3716,Grupo José de Mello,2003,Guarda,Contract,Early Career,Operations,Accounts Receivable Specialist,2.6103411348908985,4,4,2.0,5,2.0,4.0,7,4.0,6,1.0,5.0,3,4.0,6,3.94,0,1,1,2.0,Heterosexual,Female,1,0,0,18391.31,3.54,3.5,4.33,4.0,4.33
3717,3717,Bial,2006,Aveiro,Internship,Early Career,Management,Financial Analyst,3.469682089180741,8,4,4.0,4,3.0,1.0,6,2.0,6,2.0,3.0,6,3.0,6,4.15,2,0,1,2.0,Gay/Lesbian,Male,1,1,2,8542.92,5.16,4.0,3.33,3.25,5.0
3718,3718,Ciberbit,2020,Beja,Temporary,Mid-Level,Communications,PHP Developer,4.39482167215178,4,6,4.0,4,2.0,3.0,9,2.0,3,2.0,2.0,5,3.0,5,4.01,2,0,1,2.0,Other,Male,0,0,0,22466.33,4.8,4.0,4.67,2.25,4.33
3719,3719,Ambar – Ideas on Paper S.A.,2020,Bragança,Part-time,Executive,Tech,Quality Control Technician,0.6927997492734139,7,4,1.0,7,2.0,4.0,4,3.0,5,3.0,3.0,6,5.0,8,4.21,0,1,0,2.0,Heterosexual,Female,1,1,2,6111.84,3.9,4.0,3.33,3.5,6.33
